1741	0	pages	501	3	1	497	497	1	1768901682	2	Autostate change	0	0
1742	0	pages	1002	3	1	497	497	1	1768901692	0	Initial state	0	0
1743	0	pages	1002	3	1	497	497	1	1768901692	2	Autostate change	0	0
1744	0	pages	1003	3	1	497	497	1	1768901717	0	Initial state	0	0
1745	0	pages	1003	3	1	497	497	1	1768901717	2	Autostate change	0	0
1749	0	pages	1004	3	0	0	1004	1	1768910971	0	Initial state	0	1
1750	0	pages	1004	3	0	0	1004	1	1768910971	2	Autostate change	0	1
1751	0	pages	1005	3	1	1004	1004	1	1768910975	0	Initial state	0	1
1752	0	pages	1005	3	1	1004	1004	1	1768910975	2	Autostate change	0	1
1753	0	pages	1004	3	0	0	1004	1	1768911055	2	Autostate change	0	1
1754	0	pages	1004	3	0	0	1004	1	1768911070	1		\N	1
1755	0	pages	1005	3	1	1004	1004	1	1768911074	1		\N	1
1757	0	pages	1005	3	1	1004	1004	1	1768911096	2	Autostate change	0	1
1758	0	pages	1006	3	1	1004	1004	1	1768911099	0	Initial state	0	0
1759	0	pages	1006	3	1	1004	1004	1	1768911099	2	Autostate change	0	0
1760	0	pages	1006	3	1	1004	1004	1	1768911127	1		\N	0
1761	0	pages	1005	3	1	1004	1004	1	1768911127	1		\N	1
1762	0	pages	1005	3	1	1004	1004	1	1768911213	0	Published	\N	0
1764	0	pages	1006	3	1	1004	1004	1	1768911354	2	Autostate change	0	0
1767	0	tx_news_domain_model_news	79	26	0	0	26	1	1769697785	0	Initial state	0	0
1768	0	tx_news_domain_model_news	79	26	0	0	26	1	1769697785	2	Autostate change	0	0
1772	0	tx_news_domain_model_news	80	26	0	0	26	1	1769697965	0	Initial state	0	1
1773	0	tx_news_domain_model_news	80	26	0	0	26	1	1769697965	2	Autostate change	0	1
1774	0	tx_news_domain_model_news	81	26	0	0	26	1	1769697978	0	Initial state	0	1
1776	0	tx_news_domain_model_news	80	26	0	0	26	1	1769697988	1		\N	1
1777	0	tx_news_domain_model_news	80	26	0	0	26	1	1769697999	1		\N	1
1778	0	tx_news_domain_model_news	80	26	0	0	26	1	1769698009	0	Published	\N	1
1780	0	tx_news_domain_model_news	81	26	0	0	26	1	1769698261	0	Initial state	0	0
1781	0	tx_news_domain_model_news	80	26	0	0	26	1	1769698261	0	Initial state	0	0
1784	0	pages	32	31	0	0	32	1	1770885766	0	Initial state	0	0
1785	0	pages	32	31	0	0	32	1	1770885783	2	Autostate change	0	0
1786	0	pages	32	31	0	0	32	1	1770885791	1		\N	0
1787	0	pages	32	31	0	0	32	1	1770885817	2	Autostate change	0	0
1788	0	pages	32	31	0	0	32	1	1770885828	1		\N	0
1789	0	pages	1007	3	0	0	1007	1	1772720923	0	Initial state	0	1
1790	0	pages	1007	3	0	0	1007	1	1772720923	2	Autostate change	0	1
1791	0	pages	1007	3	0	0	1007	1	1772720934	2	Autostate change	0	1
1792	0	pages	1008	3	0	0	1008	1	1772720990	0	Initial state	0	0
1793	0	pages	1008	3	0	0	1008	1	1772720990	2	Autostate change	0	0
1794	0	pages	1008	3	0	0	1008	1	1772721002	2	Autostate change	0	0
1795	0	pages	1009	3	0	0	1009	1	1772721046	0	Initial state	0	1
1796	0	pages	1009	3	0	0	1009	1	1772721046	2	Autostate change	0	1
1797	0	pages	1009	3	0	0	1009	1	1772721058	2	Autostate change	0	1
1798	0	pages	1010	3	1	1007	1007	1	1772721146	0	Initial state	0	0
1799	0	pages	1010	3	1	1007	1007	1	1772721146	2	Autostate change	0	0
1800	0	pages	1007	3	0	0	1007	1	1772721514	1		\N	1
1801	0	pages	1010	3	1	1007	1007	1	1772721518	1		\N	0
1802	0	pages	1007	3	0	0	1007	1	1772721522	0	Published	\N	1
1803	0	pages	1007	3	0	0	1007	1	1772721561	2	Autostate change	0	1
1804	0	pages	1010	3	1	1007	1007	1	1772721561	2	Autostate change	0	0
1805	0	pages	1007	3	0	0	1007	1	1772721655	1		\N	1
1806	0	pages	1010	3	1	1007	1007	1	1772721659	1		\N	0
1809	0	pages	1000	3	0	0	1000	1	1773042674	2	Autostate change	0	0
1810	0	pages	1001	3	1	1000	1000	1	1773042674	2	Autostate change	0	0
1811	0	pages	1000	3	0	0	1000	1	1773042674	2	Autostate change	0	0
1812	0	pages	1008	3	0	0	1008	1	1773043202	1		\N	0
1813	0	pages	1008	3	0	0	1008	1	1773043317	2	Autostate change	0	0
1815	0	pages	1009	3	0	0	1009	1	1773044580	1		\N	1
1816	0	pages	1009	3	0	0	1009	1	1773044582	0	Published	\N	1
1817	0	pages	1009	3	0	0	1009	1	1773044594	2	Autostate change	0	1
1818	0	pages	1009	3	0	0	1009	1	1773044619	1		\N	1
1819	0	pages	1009	3	0	0	1009	1	1773046566	2	Autostate change	0	1
1820	0	pages	1011	1009	0	0	1011	1	1773046590	0	Initial state	0	1
1821	0	pages	1011	1009	0	0	1011	1	1773046590	2	Autostate change	0	1
1822	0	pages	1011	1009	0	0	1011	1	1773046644	1		\N	1
1823	0	pages	1009	3	0	0	1009	1	1773046644	1		\N	1
1824	0	pages	1011	1009	0	0	1011	1	1773046647	0	Published	\N	0
1825	0	pages	1009	3	0	0	1009	1	1773046650	0	Published	\N	0
1826	0	pages	1009	3	0	0	1009	1	1773046667	2	Autostate change	0	0
1827	0	pages	1011	1009	0	0	1011	1	1773046678	2	Autostate change	0	0
1829	0	pages	30	29	0	0	30	1	1773065127	0	Initial state	0	0
1830	0	pages	31	30	0	0	31	1	1773065127	0	Initial state	0	0
1832	0	pages	28	27	0	0	28	1	1773065141	1		\N	0
1833	0	pages	29	28	0	0	29	1	1773065144	1		\N	0
1834	0	pages	30	29	0	0	30	1	1773065148	1		\N	0
1835	0	pages	31	30	0	0	31	1	1773065152	1		\N	0
1836	0	pages	84	1	0	0	84	1	1773065159	1		\N	1
1843	0	pages	31	30	0	0	31	1	1773071053	2	Autostate change	0	0
1844	0	pages	30	29	0	0	30	1	1773071072	2	Autostate change	0	0
1845	0	pages	29	28	0	0	29	1	1773071117	2	Autostate change	0	0
1846	0	pages	28	27	0	0	28	1	1773071134	2	Autostate change	0	0
1852	0	pages	84	1	0	0	84	1	1773228526	2	Autostate change	0	1
1853	0	pages	84	1	0	0	84	1	1773228537	1		\N	1
1855	0	pages	1012	4	0	0	1012	1	1773235077	0	Initial state	0	0
1856	0	pages	1012	4	0	0	1012	1	1773235077	2	Autostate change	0	0
1857	0	pages	1012	32	0	0	1012	1	1773235083	2	Autostate change	0	0
1858	0	pages	1012	32	0	0	1012	1	1773235083	2	Autostate change	0	0
1859	0	pages	1012	32	0	0	1012	1	1773235097	2	Autostate change	0	0
1860	0	pages	1012	4	0	0	1012	1	1773235104	2	Autostate change	0	0
1861	0	pages	1012	4	0	0	1012	1	1773235104	2	Autostate change	0	0
1862	0	pages	1012	27	0	0	1012	1	1773235121	2	Autostate change	0	0
1863	0	pages	1012	27	0	0	1012	1	1773235121	2	Autostate change	0	0
1864	0	pages	1012	32	0	0	1012	1	1773235133	2	Autostate change	0	0
1865	0	pages	1012	32	0	0	1012	1	1773235133	2	Autostate change	0	0
1866	0	pages	1012	1	0	0	1012	1	1773235146	2	Autostate change	0	0
1867	0	pages	1012	1	0	0	1012	1	1773235146	2	Autostate change	0	0
1868	0	pages	1013	1012	0	0	1013	1	1773235207	0	Initial state	0	0
1869	0	pages	1013	1012	0	0	1013	1	1773235207	2	Autostate change	0	0
1879	0	pages	0	0	0	0	0	1	1776794617	2	Autostate change	0	0
1880	0	pages	38	37	0	0	38	1	1776956363	2	Autostate change	0	0
1882	0	pages	37	34	0	0	37	1	1776956558	1		\N	1
